Wavenumber	Control30_1	Control30_2	Control30_3	Control30_4	Control30_5	Control30_6	Control30_7	Control30_8	Control30_9	Control30_10	Control30_11	Control30_12	Control30_13	BacVan30 Amid_1	BacVan30 Amid_2	BacVan30 Amid_3	BacVan30 Amid_4	BacVan30 Amid_5	BacVan30 Amid_6	BacVan30 Amid_7	BacVan30 Amid_8	BacVan30 Amid_9	BacVan30 Amid_10	BacVan30 Amid_11	BacVan30 Amid_12	BacVan30 Amid_13	BacVan30 Amid_14	BacVan30 Amid_15	BacVan30 Amid_16	BacVan30 Amid_17	BacVan30 Amid_18	BacVan30 Amid_19	BacVan30 Amid_20	BacVan30 Amid_21	BacVan30 Amid_22	BacVan30 Amid_23	BacVan30 Amid_24	BacVan30 Amid_25	BacVan30 Amid_26	BacVan30 Amid_27	BacVan30 Amid_28	BacVan30 Amid_29	BacVan30 Amid_30	BacVan30 Amid_31	BacVan30 Amid_32	BacVan30 Zucker_1	BacVan30 Zucker_2	BacVan30 Zucker_3	BacVan30 Zucker_5	BacVan30 Zucker_6	BacVan30 Zucker_7	BacVan30 Zucker_8	BacVan30 Zucker_9	BacVan30 Zucker_10	BacVan30 Zucker_11	BacVan30 Zucker_12	BacVan30 Zucker_13	BacVan30 Zucker_14	BacVan30 Zucker_15	BacVan30 Zucker_16	BacVan30 Zucker_17	BacVan30 Zucker_18	BacVan30 Zucker_19	BacVan30 Zucker_20
996	3.299351125	2.947359894	2.970438654	2.846862774	2.947952235	3.106009057	3.023152855	2.948974536	3.099406206	3.087589543	2.745748392	2.928162046	2.773116513	2.032457	2.050031	2.182645	1.837434	2.106146	1.941059	1.999485	2.154989	2.115184	1.950699	1.767744	1.986889	1.997178	1.896359	2.371877	1.843008	1.938722	1.963892	2.137372	2.253859	2.206836	2.177918	2.025647	1.981707	2.077494	2.046491	2.020851	1.776873	2.040964	2.123217	1.898051	1.874931	1.747132	2.211640	2.354880	1.972448	1.795513	2.021082	2.005028	1.965781	1.671956	2.099978	2.194604	1.869059	2.034139	2.077952	1.896599	2.187853	2.074870	2.326121	2.030949
997	3.234630749	2.740714478	3.061293494	3.082299383	2.913096896	3.012617516	2.964486978	2.877559612	3.174022847	3.08721112	2.705941063	2.773614248	2.709418026	2.080367	2.143782	2.340715	1.991487	2.166079	2.157844	2.037130	2.180662	2.226719	2.018285	1.937195	2.220837	1.967916	1.889010	2.331367	1.935580	2.105587	1.989626	2.090550	2.338791	2.287883	2.307437	2.207745	2.150546	2.147518	2.117015	2.119645	1.929839	2.204246	2.170963	1.990549	1.918192	1.785703	2.356169	2.526566	1.959700	1.904578	2.167091	2.048181	2.106990	1.739524	2.120289	2.461830	1.822597	2.206599	2.131681	2.019276	2.306042	2.166918	2.236676	2.221232
998	3.396926344	2.930839869	3.048809998	3.11881663	2.916000214	3.225155621	3.119351117	3.115593762	3.164217725	3.144296856	3.121522022	2.950432498	2.833963504	2.240027	2.180038	2.565482	2.003922	2.326781	2.134941	2.229341	2.325080	2.270460	2.165080	1.922093	2.363280	2.195423	2.061938	2.596844	2.100503	2.137607	2.285323	2.220300	2.616397	2.363350	2.374046	2.281392	2.198081	2.252865	2.237305	2.203387	1.913322	2.175778	2.555096	1.979295	2.216178	1.868437	2.463833	2.838424	2.227844	2.060747	2.154219	2.198466	2.053601	1.855554	2.119808	2.475932	1.874054	2.389637	2.338132	2.166848	2.485933	2.304165	2.552972	2.288245
999	3.085855129	2.802811209	2.859919502	2.844933735	2.839059993	3.02852096	2.80063944	2.936873667	3.01104861	2.985839714	2.869159938	2.727249092	2.501340512	2.257663	2.197466	2.451925	2.123823	2.394206	2.170506	2.135925	2.433978	2.347237	2.075054	2.137311	2.327511	2.284733	1.987006	2.616259	2.190238	2.190324	2.212732	2.293094	2.504975	2.351331	2.464268	2.421267	2.203223	2.361392	2.401237	2.178072	2.098623	2.205721	2.423274	2.092646	2.159948	2.060256	2.583476	2.740166	2.275194	2.059290	2.376917	2.351412	2.347073	1.902956	2.252528	2.620987	2.061111	2.372192	2.405021	2.345120	2.480854	2.430977	2.619884	2.454653
1000	3.087280747	2.734839024	2.965095508	2.699252019	2.870646456	2.926784755	3.027586921	2.883140828	2.995067326	2.825702186	2.708592492	2.863037626	2.586248535	2.297531	2.048837	2.741675	2.095212	2.312789	2.239672	2.119534	2.477284	2.452922	2.232468	2.049946	2.477284	2.322012	2.104995	2.620837	2.233569	2.242258	2.242618	2.350738	2.547978	2.363923	2.355978	2.349966	2.220010	2.281017	2.325020	2.269864	1.905936	2.323550	2.305399	2.082606	2.224351	1.982911	2.577238	2.874166	2.249668	2.223962	2.302557	2.354169	2.192569	1.989197	2.386372	2.643062	2.000753	2.529617	2.450542	2.230722	2.445898	2.474229	2.515752	2.193666
1001	3.548174716	3.212495862	3.440041781	3.193390095	3.0849926	3.53043714	3.247344094	3.210945614	3.59768661	3.201889627	3.158832253	3.144198935	2.811784578	2.373434	2.327070	2.730729	2.197880	2.476963	2.294992	2.345392	2.550277	2.473727	2.362049	2.095640	2.442307	2.385210	2.093434	2.690204	2.174192	2.289259	2.420789	2.248937	2.578777	2.581002	2.457978	2.443039	2.440518	2.544673	2.441277	2.427800	2.115644	2.384833	2.267611	2.224866	2.153255	2.003441	2.651994	2.960881	2.274416	2.261373	2.364047	2.436847	2.309063	2.062993	2.398657	2.605378	2.071234	2.476972	2.421799	2.072261	2.618909	2.410983	2.580887	2.453525
1002	3.347223563	3.059210296	3.290683776	3.465996165	3.221852047	3.339949751	3.280212252	3.04639195	3.283682594	3.019050335	3.067880521	2.947307406	3.056545012	2.331127	2.220936	2.656457	2.183374	2.345480	2.336564	2.202341	2.509839	2.462863	2.109519	2.043821	2.565692	2.248765	2.125407	2.821527	2.035374	2.201838	2.407636	2.504305	2.635329	2.475250	2.704195	2.651804	2.308705	2.485367	2.359577	2.281928	2.146042	2.361843	2.474410	2.151675	2.251517	2.030813	2.588306	2.789260	2.263586	2.166932	2.156794	2.358246	2.183620	1.973387	2.480427	2.778275	2.200553	2.555284	2.449877	2.270212	2.665863	2.635452	2.588770	2.331173
1003	3.295132686	2.818961895	3.060795802	3.193801724	2.904601378	3.013684445	3.198255872	2.799896442	3.280380688	3.139740187	2.834293797	2.797027321	2.698537004	2.232410	2.198578	2.620165	2.061381	2.216286	2.249518	2.168995	2.403554	2.358568	2.136853	1.974851	2.468686	2.467836	2.076940	2.672989	2.108178	2.287683	2.370051	2.261381	2.506404	2.446895	2.543124	2.314563	2.307590	2.268458	2.224163	2.226863	2.152449	2.195301	2.393086	2.254839	2.209927	2.036262	2.761154	2.728834	2.248874	2.157470	2.131893	2.228508	2.324797	1.993790	2.469930	2.753978	1.976768	2.493355	2.470234	2.246143	2.500751	2.488631	2.681876	2.382485
1004	3.545101356	2.963840816	3.359079613	3.207537306	3.026807903	3.184002101	3.438411033	3.249347015	3.532819597	3.343420957	3.201746628	3.196015396	2.914709465	2.422353	2.274819	2.792674	2.226378	2.303174	2.203325	2.310068	2.507467	2.519933	2.255779	2.175234	2.462023	2.405492	2.134585	2.740666	2.135173	2.282551	2.328980	2.282992	2.569118	2.594136	2.494215	2.469156	2.259654	2.586254	2.354192	2.380378	2.111573	2.343215	2.530723	2.236027	2.217061	2.111376	2.608471	2.847970	2.484170	2.401465	2.270664	2.600678	2.307926	2.170729	2.622987	2.668186	2.180783	2.606739	2.380201	2.154601	2.558962	2.582988	2.715336	2.434307
1005	3.235074562	2.921964686	3.113016205	2.993937325	2.934726116	3.183579941	3.165014007	2.954833271	3.475511774	3.023767496	2.91316603	2.977828119	2.683208933	2.470860	2.249522	2.923202	2.271289	2.303143	2.228834	2.148035	2.536391	2.591740	2.281276	2.282772	2.530452	2.552895	2.115506	2.845487	2.229073	2.499152	2.443696	2.377779	2.666065	2.662373	2.645759	2.626058	2.407613	2.530582	2.387219	2.455956	2.167644	2.452736	2.672502	2.375911	2.183119	2.149009	2.816977	2.934865	2.530628	2.437179	2.358651	2.524796	2.409948	2.119075	2.550317	2.763681	2.151932	2.618507	2.408600	2.219221	2.736670	2.592040	2.761042	2.572123
1006	3.496415853	2.992063189	3.495216771	3.291008388	3.295374197	3.240674582	3.322640078	3.060903165	3.549125348	3.329114698	3.105629941	2.942422098	2.88957729	2.701694	2.360120	2.976348	2.468833	2.669775	2.368729	2.390863	2.661529	2.856616	2.444067	2.303273	2.689217	2.717322	2.474440	2.967933	2.308668	2.587568	2.632837	2.392434	2.966971	2.863430	2.873664	2.604207	2.530984	2.602983	2.643635	2.701294	2.038044	2.479556	2.744200	2.396192	2.407145	2.086057	3.041975	3.194138	2.648157	2.433725	2.452053	2.676064	2.604680	2.294006	2.770455	2.898628	2.398343	2.735458	2.694156	2.570206	2.870910	2.699233	2.848717	2.735903
1007	3.894426504	3.348162158	3.704989139	3.623458765	3.587990257	3.573477544	3.437537812	3.371717244	3.791238415	3.479284187	3.256049455	3.25823149	3.190625962	2.616857	2.562673	3.003529	2.522101	2.550829	2.460278	2.442171	2.857229	2.985026	2.639830	2.280477	2.819535	2.688650	2.384147	3.028241	2.371642	2.550873	2.566953	2.523762	2.981603	2.836973	2.868974	2.843637	2.661509	2.691921	2.749737	2.645159	2.053457	2.535409	2.806222	2.451042	2.434458	2.402095	3.138303	3.068127	2.604301	2.515904	2.537788	2.707691	2.658592	2.385969	2.563261	3.091633	2.281306	2.840758	2.873270	2.640224	2.725306	2.859403	2.923061	2.836256
1008	4.123486979	3.281374016	3.658664105	3.660530386	3.546812207	3.497352073	3.644520478	3.497458656	3.873598266	3.664941551	3.344541668	3.507362796	3.219939117	2.470158	2.359143	2.834349	2.316150	2.364375	2.355386	2.212625	2.599875	2.790581	2.430300	2.217590	2.533282	2.527089	2.207633	2.761971	2.260737	2.598018	2.524766	2.447819	2.702762	2.596843	2.755449	2.580994	2.363282	2.556978	2.487214	2.491446	2.078633	2.515216	2.648510	2.389330	2.282070	2.190062	2.871628	2.963663	2.627796	2.380449	2.279907	2.577650	2.530795	2.141101	2.473719	2.821309	2.219276	2.749709	2.690095	2.481308	2.800294	2.596669	2.869680	2.665953
1009	3.820042814	3.321203114	3.56395471	3.593004599	3.475776218	3.707519963	3.416801776	3.33765879	3.71715844	3.507090547	3.378662597	3.261122184	3.144720249	2.600934	2.487802	2.931235	2.437336	2.549328	2.338256	2.348572	2.712252	2.702478	2.372222	2.280462	2.632468	2.762866	2.381781	2.927670	2.374649	2.622803	2.618349	2.500436	2.790246	2.758929	2.685873	2.693119	2.498423	2.640519	2.579970	2.550917	2.126133	2.541048	2.651925	2.479206	2.341155	2.366766	2.915113	3.053109	2.571541	2.436886	2.509174	2.650729	2.619017	2.299534	2.571623	2.989048	2.388214	2.903796	2.621934	2.557302	2.923317	2.730976	2.902036	2.702049
1010	4.206811144	3.401256616	3.651860835	3.756100872	3.549446344	3.706695751	3.802553376	3.621649938	3.919612792	3.652718956	3.517227882	3.485199363	3.403583937	2.479411	2.444216	2.977321	2.509185	2.609486	2.467664	2.418095	2.702725	2.798223	2.415722	2.381217	2.855199	2.687586	2.400335	2.817348	2.311293	2.619534	2.669756	2.533571	2.917364	2.813803	2.757054	2.678737	2.437915	2.675668	2.868005	2.599456	2.279804	2.624987	2.773384	2.588008	2.432521	2.342192	2.975835	3.191425	2.815536	2.665643	2.470792	2.725676	2.729571	2.417394	2.859444	3.168383	2.286070	2.826210	2.745185	2.662250	2.952478	2.916211	2.936783	2.743385
1011	4.142347889	3.62388563	3.951584831	3.677273723	3.697623405	3.837875389	3.712040598	3.549454648	4.035706319	3.536756098	3.55661977	3.611307324	3.44689662	2.752269	2.555805	3.178857	2.537955	2.544249	2.512048	2.438449	2.625233	2.797106	2.475713	2.307241	2.898552	2.792889	2.504875	2.898312	2.335250	2.520558	2.669592	2.624650	3.028073	2.861412	2.919155	2.795683	2.698563	2.797736	2.631309	2.669630	2.192552	2.650108	2.792296	2.451685	2.442053	2.273415	3.033368	3.248839	2.792200	2.698458	2.606458	2.544563	2.664675	2.436908	2.706755	3.125576	2.410261	2.912820	2.707088	2.631734	2.910477	2.849754	3.141286	2.845592
1012	4.276673502	3.736018502	4.119070148	4.119755409	3.970880244	4.051459184	3.92674031	3.618729227	4.290519067	4.02456437	3.770701068	3.635477374	3.485529515	2.814847	2.604533	3.256059	2.717343	2.688289	2.510690	2.726429	2.945623	2.962891	2.652223	2.472292	3.029534	2.870635	2.581011	3.204481	2.460728	2.797008	2.962643	2.779644	2.999148	3.054630	3.180028	3.002822	2.766981	2.981130	2.947179	2.833361	2.320915	2.685071	2.928199	2.667100	2.561828	2.382226	3.219408	3.390142	2.945981	2.899387	2.754181	2.730630	3.045197	2.537219	3.009279	3.504819	2.570010	3.114711	3.039330	2.817272	3.007384	2.971470	3.322307	3.068340
1013	4.499343686	3.767958016	4.077757135	4.147152457	3.889287304	4.020387297	4.002899828	3.667633442	4.264440806	3.627310706	3.813815143	3.717026094	3.56120473	2.875077	2.712899	3.420555	2.716841	2.736070	2.731506	2.767766	3.095019	3.241810	2.535339	2.569038	3.192055	3.036831	2.717887	3.351006	2.489201	2.861215	2.932798	2.848187	3.239783	3.195879	3.139115	3.036354	2.861547	2.956783	2.871723	2.871228	2.486704	2.817342	2.979796	2.742640	2.688731	2.451487	3.177240	3.558977	3.058259	2.986530	2.783857	2.912194	3.030514	2.681192	2.932361	3.593657	2.701394	3.058117	3.095007	2.892050	3.368785	3.206332	3.374447	3.072336
1014	4.395924006	3.899241756	4.15402893	3.960941053	3.907061878	4.179499958	3.964329516	3.73299129	4.17868628	3.821198752	3.80721103	3.940558079	3.531051746	2.881014	2.739548	3.514018	2.640007	2.768116	2.872493	2.799539	3.176946	3.290669	2.815661	2.709762	3.164460	3.095945	2.709619	3.461113	2.637748	2.939019	2.960228	2.763290	3.289308	3.236593	3.196609	3.160156	2.968276	3.086268	2.912327	3.147210	2.512260	2.872392	3.119903	2.807598	2.790697	2.607247	3.466845	3.803889	3.127782	3.007778	2.769335	2.953021	3.214164	2.698170	3.108824	3.587972	2.641823	3.133004	3.069272	2.898858	3.405555	3.280685	3.410976	3.174764
1015	4.292363812	3.450120298	3.888385446	3.764771899	3.806367702	3.983966723	3.981535219	3.552237383	3.949950473	3.653683055	3.659962373	3.649922064	3.4963273	2.916085	2.626791	3.276926	2.667460	2.816692	2.734947	2.634398	2.846877	3.213839	2.663123	2.669803	3.173875	2.906453	2.620886	3.416143	2.630145	2.781347	2.864026	2.936169	3.182587	3.089336	3.264934	3.256316	3.004516	2.963880	2.853840	2.994880	2.334673	2.911669	3.203168	2.816897	2.768670	2.450066	3.291366	3.730255	3.286378	3.023280	2.877633	3.066651	3.004013	2.774188	2.862507	3.540442	2.645445	3.119000	3.056852	2.927326	3.249456	3.100262	3.405292	3.098248
1016	4.652063964	3.81500753	4.332790643	4.115437706	4.138212012	4.288560534	4.157753173	3.836607286	4.474105839	4.02654492	3.639209168	3.889006768	3.661458956	2.892642	2.825657	3.557931	2.827979	2.970422	2.768405	2.729098	3.007721	3.321614	2.963795	2.617934	3.200463	3.075004	2.743211	3.476293	2.687933	2.979144	3.068971	2.756798	3.410055	3.130394	3.357136	3.276902	3.027202	3.213278	3.010277	2.987365	2.509660	2.819194	3.275386	2.887383	2.766884	2.534121	3.526891	3.765144	3.231035	3.003037	2.938493	3.011405	3.091683	2.744102	3.058666	3.700223	2.842201	3.123763	3.265656	3.056282	3.488029	3.089516	3.459626	3.094786
1017	4.715241805	4.144302696	4.566273262	4.380382373	4.226957055	4.37206109	4.357559298	4.047963354	4.692861303	4.302027837	3.998678738	4.080227163	3.900471475	2.874494	2.770283	3.373891	2.649203	2.809667	2.821558	2.693082	3.115040	3.292177	2.829782	2.522793	3.058659	2.963780	2.627811	3.273008	2.613312	2.919773	2.963229	2.855367	3.247411	3.190357	3.178556	3.120960	2.852633	3.076124	2.961651	2.939368	2.508073	2.769847	3.153570	2.774561	2.735549	2.439613	3.356176	3.632497	3.094305	2.837381	2.937847	2.945981	2.913460	2.766314	3.048096	3.607341	2.600607	3.148763	3.227792	2.972744	3.218624	3.177987	3.388941	3.158304
1018	4.742746481	3.884480887	4.600070826	4.347504241	4.432372748	4.522114227	4.330640301	4.113597889	4.613843463	4.27913731	4.289266641	4.12239748	3.762498917	3.062115	2.870845	3.382085	2.759832	2.828274	2.822789	2.863252	3.109908	3.356787	2.847361	2.629228	3.127552	3.136777	2.762215	3.496746	2.751528	2.914012	3.096847	3.012327	3.352595	3.159560	3.295959	3.012145	3.047095	3.151606	3.072788	3.147784	2.459018	2.868587	3.244099	2.896725	2.806638	2.616645	3.519817	3.875017	3.231393	2.939293	2.864648	3.156426	3.065297	2.798132	3.006714	3.593714	2.805231	3.337877	3.310407	2.986881	3.363181	3.277479	3.372868	3.234244
1019	4.329571164	3.775982304	4.015987591	4.064366676	3.9980133	4.222016833	4.119524316	3.637854939	4.275242281	4.01259488	3.773957406	3.661873022	3.520733633	3.019531	2.814845	3.530624	2.709085	2.958499	2.841045	2.903196	3.146360	3.318242	2.997156	2.703470	3.106904	3.079865	2.626420	3.391124	2.790264	2.902255	3.080926	2.835685	3.354818	3.159695	3.250775	3.153502	3.083315	3.198894	3.035101	3.004497	2.468696	2.962691	3.150803	2.815840	2.744795	2.643931	3.513196	3.763223	3.211823	3.047764	2.872397	3.054827	3.247257	2.854238	3.047634	3.608097	2.802165	3.319284	3.295857	2.936790	3.266999	3.226280	3.473389	3.400478
1020	4.718581401	3.855253286	4.422570309	4.13420886	4.102388138	4.535232265	4.235084918	3.926417673	4.536512215	4.190303315	3.848028597	4.016051165	3.835663763	3.270953	2.894575	3.721718	2.896314	3.203563	2.999553	3.066834	3.386816	3.525869	2.998987	2.810574	3.332781	3.223610	2.967802	3.672423	2.830077	3.256008	3.258267	3.028565	3.632924	3.476054	3.370931	3.486732	3.363406	3.369695	3.328207	3.346934	2.749917	3.154552	3.426166	3.157171	2.998806	2.816809	3.693754	4.113844	3.538527	3.181247	3.073530	3.408218	3.377791	3.004962	3.197623	3.881276	2.945671	3.396178	3.527054	3.314540	3.513936	3.554639	3.762603	3.452741
1021	4.658744237	3.899457501	4.241054411	4.11870117	4.081082339	4.238389239	4.102586207	3.738650831	4.220972786	4.093089005	3.715519306	3.796859264	3.786340209	3.299164	2.963491	3.807946	2.750689	3.056717	3.027629	2.966211	3.282980	3.582027	3.003773	2.866659	3.406457	3.177505	2.833201	3.644173	2.926776	3.153816	3.200487	3.085799	3.599170	3.504620	3.683765	3.289593	3.380593	3.254330	3.264070	3.340655	2.825692	3.124086	3.414419	3.023971	3.038653	2.821305	3.885760	4.007522	3.470456	3.071295	3.208426	3.454574	3.468905	2.848200	3.289442	3.910305	2.874871	3.361979	3.509555	3.161183	3.547928	3.479918	3.558925	3.370181
1022	4.836711461	3.892346514	4.41511486	4.26515973	4.147817336	4.471951114	4.281157438	3.942952359	4.754135167	4.202576939	3.970675999	4.004721738	3.813721985	3.240520	3.116876	3.832472	3.001731	3.139616	3.001426	3.050788	3.366241	3.608131	3.043595	2.899012	3.554119	3.199289	3.050081	3.760019	2.992699	3.342567	3.566547	3.167798	3.575400	3.556459	3.541144	3.584924	3.314636	3.468352	3.337051	3.309926	2.720670	3.254242	3.484233	3.145246	3.139069	2.857273	3.907857	4.144770	3.515704	3.378727	3.243949	3.526022	3.610674	3.013776	3.373326	3.859853	3.028276	3.542491	3.442128	3.127431	3.541808	3.639435	3.675460	3.454954
1023	4.840219313	4.039286524	4.51481388	4.257671029	4.343379398	4.683430007	4.468339265	4.105778703	4.820846212	4.352020798	4.063858756	4.184466634	3.923692845	2.944309	2.879917	3.530635	2.804148	3.048388	2.841576	2.784520	3.154105	3.341471	2.853619	2.750059	3.315968	3.107981	2.773981	3.425894	2.763514	3.126924	3.252841	3.004210	3.420621	3.317745	3.256002	3.263456	3.110098	3.288078	2.996980	3.154722	2.581938	2.992385	3.270995	2.961325	2.857365	2.644384	3.608628	3.842940	3.300986	3.074828	3.081832	3.190313	3.273463	2.803239	2.999120	3.764280	2.818250	3.310524	3.241818	3.031837	3.367928	3.439030	3.520576	3.144400
1024	4.837796819	4.062095338	4.717356095	4.352491022	4.530140759	4.678664114	4.75307591	4.136167715	4.624193119	4.327855463	3.99307319	4.338173073	3.901390869	3.261074	2.923201	3.695471	2.985768	3.156523	3.127495	3.074535	3.475117	3.574102	3.127404	2.928755	3.476335	3.419624	2.897832	3.702227	3.016100	3.272912	3.382381	3.297718	3.602354	3.461421	3.718845	3.494862	3.324439	3.435985	3.334368	3.273688	2.714080	3.172469	3.580350	3.133273	2.990768	2.831806	3.870571	4.044367	3.571192	3.162314	3.179632	3.584292	3.320439	2.969114	3.432203	3.917764	2.921517	3.448531	3.415716	3.224939	3.503032	3.487627	3.789911	3.399957
1025	4.803907396	4.141544329	4.463836279	4.313576129	4.248146429	4.472369969	4.572377462	4.123299695	4.667725117	4.359481271	4.101764445	4.096210342	3.967134294	3.337962	3.121446	3.948499	3.097012	3.360802	3.153696	3.158436	3.284211	3.672860	3.145151	3.050791	3.639558	3.198449	3.067181	3.838365	3.098682	3.320130	3.527028	3.203611	3.814770	3.638390	3.757213	3.578829	3.449216	3.569425	3.493464	3.379604	2.757018	3.238717	3.639097	3.240727	3.098309	3.031714	3.936769	4.101518	3.769120	3.455357	3.318789	3.550738	3.471484	3.144034	3.644044	4.131749	3.090434	3.805132	3.661033	3.417979	3.735218	3.707295	3.885619	3.549790
1026	5.338890586	4.553325007	5.170811732	5.018976697	4.862293417	5.085125118	4.971194826	4.642041026	5.098483743	4.793609097	4.448553289	4.715303135	4.421187345	3.299667	3.009277	3.994225	3.149111	3.270142	3.059759	3.154655	3.512962	3.675857	3.034527	2.934995	3.602245	3.385276	3.000266	3.821533	2.943758	3.338077	3.475961	3.218064	3.809018	3.672651	3.744268	3.600513	3.329780	3.379022	3.423641	3.335354	2.802616	3.304817	3.734782	3.155644	3.229837	2.775332	3.977260	4.166983	3.602495	3.486225	3.196966	3.298935	3.569482	3.039875	3.419936	4.025754	3.119815	3.711101	3.543916	3.333273	3.689024	3.703864	3.710306	3.513279
1027	5.006865712	4.235991261	4.765775559	4.635138952	4.370375426	4.818302682	4.692515911	4.326837555	4.771891987	4.551204298	4.307115333	4.43153635	3.995594524	3.421645	3.039438	3.993867	3.004915	3.551697	3.057626	3.223635	3.517661	3.770998	3.241648	3.105507	3.720253	3.413464	3.156714	3.853660	3.090980	3.417173	3.455630	3.249797	3.870777	3.609893	3.771289	3.716647	3.536650	3.577088	3.552749	3.392715	2.817157	3.400254	3.670782	3.333867	3.267715	2.904678	4.078889	4.385102	3.826308	3.601937	3.237083	3.552135	3.590774	3.123785	3.650300	4.228746	3.115901	3.778156	3.811811	3.237247	3.847931	3.649591	4.028521	3.598279
1028	5.156016415	4.382262632	4.943572822	4.568714759	4.457541862	4.717790503	4.637887785	4.339096013	4.90070591	4.633799551	4.332232631	4.468464913	4.162154534	3.410638	2.995994	3.935088	3.222065	3.296348	3.085932	3.252368	3.475115	3.610084	3.139934	3.022937	3.594757	3.494135	3.087786	3.838304	3.027143	3.410976	3.481556	3.182144	3.804329	3.705551	3.744655	3.670743	3.295314	3.538597	3.386343	3.490219	2.836023	3.108824	3.658225	3.238030	3.166948	2.920298	3.983770	4.448525	3.614978	3.523848	3.359650	3.533003	3.685122	3.012002	3.472953	4.021856	3.099563	3.712084	3.590222	3.432698	3.697022	3.702922	3.810496	3.608100
1029	4.981771691	4.188509828	4.625515292	4.549795074	4.432611711	4.575802318	4.519141038	4.242202641	4.913387085	4.482196895	4.214424732	4.282668857	3.991155515	3.441524	3.032138	4.006160	3.084745	3.273951	3.245060	3.090589	3.615849	3.657766	3.218185	3.065887	3.668254	3.323881	3.028091	3.816209	3.205641	3.357633	3.562931	3.272411	3.750194	3.629946	3.854058	3.625911	3.338488	3.523934	3.487081	3.549852	2.783488	3.191871	3.657549	3.242808	3.108336	2.981845	4.040574	4.336201	3.753117	3.411320	3.293181	3.681585	3.669355	3.064531	3.488749	3.998477	3.133065	3.634081	3.598045	3.379950	3.799846	3.692485	3.996159	3.692491
